            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            3          97      0.0167      0.1600   1388.4174    703.0000     48.1022
            3          98      0.0167      0.1617   1389.8229    703.0000     48.1773
            3          99      0.0167      0.1633   1391.2597    703.0000     48.2544
            3         100      0.0167      0.1650   1392.7276    703.0000     48.3334
            3         101      0.0167      0.1667   1394.2263    703.0000     48.4144
            3         102      0.0167      0.1683   1395.7555    703.0000     48.4973
            3         103      0.0167      0.1700   1397.3149    703.0000     48.5821
            3         104      0.0167      0.1717   1398.9042    703.0000     48.6689
            3         105      0.0167      0.1733   1400.5230    703.0000     48.7576
            3         106      0.0167      0.1750   1402.1710    703.0000     48.8483
            3         107      0.0167      0.1767   1403.8479    703.0000     48.9409
            3         108      0.0167      0.1783   1405.5532    703.0000     49.0355
            3         109      0.0167      0.1800   1407.2865    703.0000     49.1320
            3         110      0.0167      0.1817   1409.0475    703.0000     49.2304
            3         111      0.0167      0.1833   1410.8357    703.0000     49.3307
            3         112      0.0167      0.1850   1412.6506    703.0000     49.4329
            3         113      0.0167      0.1867   1414.4916    703.0000     49.5370
            3         114      0.0167      0.1883   1416.3584    703.0000     49.6430
            3         115      0.0167      0.1900   1418.2504    703.0000     49.7509
            3         116      0.0167      0.1917   1420.1668    703.0000     49.8606
            3         117      0.0167      0.1933   1422.1073    703.0000     49.9722
            3         118      0.0167      0.1950   1424.0711    703.0000     50.0855
            3         119      0.0167      0.1967   1426.0575    703.0000     50.2007
            3         120      0.0167      0.1983   1428.0658    703.0000     50.3176
            3         121      0.0167      0.2000   1430.0953    703.0000     50.4362
            4           1      0.0250      0.0000   1408.6030    703.0000     49.2055
            4           2      0.0250      0.0017   1406.5324    703.0000     49.0899
            4           3      0.0250      0.0033   1404.4896    703.0000     48.9765
            4           4      0.0250      0.0050   1402.4755    703.0000     48.8651
            4           5      0.0250      0.0067   1400.4908    703.0000     48.7559
            4           6      0.0250      0.0083   1398.5362    703.0000     48.6488
            4           7      0.0250      0.0100   1396.6124    703.0000     48.5439
            4           8      0.0250      0.0117   1394.7199    703.0000     48.4411
            4           9      0.0250      0.0133   1392.8595    703.0000     48.3405
            4          10      0.0250      0.0150   1391.0316    703.0000     48.2421
            4          11      0.0250      0.0167   1389.2368    703.0000     48.1460
            4          12      0.0250      0.0183   1387.4755    703.0000     48.0520
            4          13      0.0250      0.0200   1385.7483    703.0000     47.9602
            4          14      0.0250      0.0217   1384.0555    703.0000     47.8706
            4          15      0.0250      0.0233   1382.3977    703.0000     47.7833
            4          16      0.0250      0.0250   1380.7751    703.0000     47.6981
            4          17      0.0250      0.0267   1379.1882    703.0000     47.6151
            4          18      0.0250      0.0283   1377.6372    703.0000     47.5344
            4          19      0.0250      0.0300   1376.1226    703.0000     47.4558
            4          20      0.0250      0.0317   1374.6447    703.0000     47.3795
            4          21      0.0250      0.0333   1373.2037    703.0000     47.3053
            4          22      0.0250      0.0350   1371.7998    703.0000     47.2333
            4          23      0.0250      0.0367   1370.4334    703.0000     47.1634
            4          24      0.0250      0.0383   1369.1048    703.0000     47.0957
            4          25      0.0250      0.0400   1367.8140    703.0000     47.0302
            4          26      0.0250      0.0417   1366.5614    703.0000     46.9668
            4          27      0.0250      0.0433   1365.3471    703.0000     46.9056
            4          28      0.0250      0.0450   1364.1713    703.0000     46.8465
            4          29      0.0250      0.0467   1363.0342    703.0000     46.7895
            4          30      0.0250      0.0483   1361.9360    703.0000     46.7346
            4          31      0.0250      0.0500   1360.8767    703.0000     46.6819
            4          32      0.0250      0.0517   1359.8566    703.0000     46.6312
            4          33      0.0250      0.0533   1358.8757    703.0000     46.5826
            4          34      0.0250      0.0550   1357.9343    703.0000     46.5360
            4          35      0.0250      0.0567   1357.0323    703.0000     46.4916
